header,,,,
zy317,sibenik,1000,1.5,1
zy317,sibenik,8000,1,1
zy317,breakfastroom,4000,2,1
zy317,breakfastroom,1000,2,1
zy317,breakfastroom,1000,1,1
zy317,breakfastroom,4000,2,1
zy317,sibenik,2000,2,1
zy317,breakfastroom,8000,1.5,1
zy317,sibenik,4000,1.5,1
zy317,sibenik,2000,1,1
zy317,breakfastroom,4000,1.5,1
zy317,breakfastroom,1000,1,1
zy317,breakfastroom,8000,2,1
zy317,sibenik,1000,1.5,1
zy317,breakfastroom,8000,1.5,1
zy317,sibenik,2000,2,1
zy317,sibenik,1000,2,1
zy317,sibenik,4000,1,1
zy317,sibenik,2000,1.5,1
zy317,breakfastroom,1000,1.5,1
zy317,sibenik,1000,1,1
zy317,breakfastroom,8000,1,1
zy317,sibenik,4000,1,1
zy317,sibenik,1000,1.5,1
zy317,breakfastroom,8000,2,1
zy317,sibenik,8000,2,1
zy317,sibenik,1000,1,1
zy317,sibenik,4000,1.5,1
zy317,breakfastroom,4000,2,1
zy317,breakfastroom,2000,2,1
zy317,breakfastroom,8000,2,1
zy317,breakfastroom,2000,1,1
zy317,breakfastroom,8000,1,1
zy317,breakfastroom,4000,1,1
zy317,breakfastroom,1000,1.5,1
zy317,sibenik,8000,2,1
zy317,sibenik,2000,1,1
zy317,sibenik,8000,1,1
zy317,sibenik,2000,1,1
zy317,breakfastroom,8000,1.5,1
zy317,sibenik,8000,1.5,1
zy317,breakfastroom,2000,1,1
zy317,sibenik,4000,2,1
zy317,breakfastroom,2000,1.5,1
zy317,sibenik,4000,2,1
zy317,sibenik,8000,1.5,1
zy317,breakfastroom,2000,2,1
zy317,sibenik,8000,2,1
zy317,breakfastroom,2000,1.5,1
zy317,breakfastroom,8000,1,1
zy317,breakfastroom,4000,1,1
zy317,sibenik,8000,1,1
zy317,breakfastroom,4000,1.5,1
zy317,breakfastroom,1000,2,1
zy317,breakfastroom,2000,1,1
zy317,breakfastroom,1000,1.5,1
zy317,sibenik,8000,1.5,1
zy317,sibenik,2000,2,1
zy317,breakfastroom,2000,1.5,1
zy317,sibenik,4000,2,1
zy317,salledebain,4000,1,1
zy317,salledebain,1000,1,1
zy317,salledebain,1000,2,1
zy317,salledebain,4000,1,1
zy317,salledebain,4000,1.5,1
zy317,salledebain,2000,1,1
zy317,salledebain,8000,1.5,1
zy317,salledebain,8000,1,1
zy317,salledebain,1000,2,1
zy317,salledebain,1000,1,1
zy317,salledebain,1000,1.5,1
zy317,salledebain,2000,2,1
zy317,salledebain,2000,2,1
zy317,salledebain,1000,2,1
zy317,salledebain,2000,2,1
zy317,salledebain,4000,2,1
zy317,salledebain,2000,1.5,1
zy317,salledebain,8000,1.5,1
zy317,salledebain,4000,2,1
zy317,salledebain,2000,1.5,1
zy317,salledebain,8000,2,1
zy317,salledebain,1000,1,1
zy317,salledebain,2000,1,1
zy317,salledebain,1000,1.5,1
zy317,salledebain,4000,1.5,1
zy317,salledebain,4000,2,1
zy317,breakfastroom,4000,1.5,0
zy317,sibenik,1000,1,0
zy317,breakfastroom,1000,1,0
zy317,sibenik,2000,1.5,0
zy317,sibenik,1000,2,0
zy317,sibenik,2000,1.5,0
zy317,breakfastroom,1000,2,0
zy317,sibenik,4000,1.5,0
zy317,breakfastroom,4000,1,0
zy317,breakfastroom,2000,2,0
zy317,sibenik,4000,1,0
zy317,sibenik,1000,2,0
zy317,salledebain,8000,1,0
zy317,salledebain,2000,1,0
zy317,salledebain,4000,1,0
zy317,salledebain,8000,1.5,0
zy317,salledebain,1000,1.5,0
zy317,salledebain,2000,1.5,0
zy317,salledebain,8000,2,0
zy317,salledebain,8000,2,0
zy317,salledebain,8000,1,0
zy317,salledebain,4000,1.5,0
